transaction_id,step,type,amount,fraud_probability,expected_loss,risk_band,rank,isFraud
demo-011121,333,CASH_OUT,124.83,0.011050260740594042,1.3794040482483543,low,648,0
demo-010991,329,CASH_OUT,103.75,0.0132437211143773,1.3740360656166448,low,649,0
demo-011691,351,CASH_IN,469.14,0.002913561085088958,1.3668680474586337,low,650,0
demo-011213,335,TRANSFER,130.58,0.010466834006208426,1.3667591845306963,low,651,0
demo-011457,343,PAYMENT,376.66,0.003621938781716998,1.3642394615215245,low,652,0
demo-010908,327,PAYMENT,222.64,0.006088208088014582,1.3554786487155666,low,653,0
demo-010646,317,PAYMENT,176.78,0.007662399982772719,1.3545590689545612,low,654,0
demo-011449,343,CASH_OUT,266.71,0.005063527634442242,1.3504934553820902,low,655,0
demo-011504,345,CASH_OUT,179.04,0.007528163534922648,1.3478423992925508,low,656,0
demo-010907,327,TRANSFER,57.12,0.023586616942261232,1.3472675597419614,low,657,0
demo-011659,349,CASH_IN,150.78,0.008933057408316517,1.3469263960259645,low,658,0
demo-011293,337,CASH_OUT,82.59,0.01625461444780286,1.3424686072440384,low,659,0
demo-011269,337,PAYMENT,99.81,0.013430768853384312,1.3405250392562882,low,660,0
demo-011390,341,PAYMENT,274.13,0.004857492052281017,1.3315842962917952,low,661,0
demo-011831,355,CASH_OUT,139.15,0.009508090813239365,1.3230508366622578,low,662,0
demo-011321,338,PAYMENT,190.11,0.006952800934847885,1.3217969857239316,low,663,0
demo-011945,358,PAYMENT,386.53,0.003387789081623882,1.3094821137200792,low,664,0
demo-011963,359,TRANSFER,102.07,0.012801114596053943,1.3066097668192258,low,665,0
demo-011596,348,CASH_IN,275.6,0.004740424193150937,1.3064609076323983,low,666,0
demo-011791,354,CASH_IN,370.44,0.0035262477511576,1.3062632169388213,low,667,0
demo-011312,338,CASH_OUT,39.75,0.03280033393574857,1.3038132739460055,low,668,0
demo-011921,358,TRANSFER,161.26,0.008051554998779506,1.298393759103183,low,669,0
demo-010586,316,PAYMENT,144.04,0.008872269700336036,1.2779617276364026,low,670,0
demo-011813,355,DEBIT,1025.36,0.0012455027951319122,1.2770887460164575,low,671,0
demo-010727,320,CASH_OUT,103.0,0.01237364847041464,1.274485792452708,low,672,0
demo-010334,308,PAYMENT,82.07,0.01541295264076169,1.264941023227312,low,673,0
demo-011536,346,PAYMENT,104.48,0.012099078660868673,1.264111738487559,low,674,0
demo-011846,356,TRANSFER,51.1,0.024709151955917642,1.2626376649473916,low,675,0
demo-010758,321,PAYMENT,171.28,0.007329520458773702,1.2554002641787596,low,676,0
demo-011112,332,CASH_IN,211.69,0.005922923829692505,1.2538237455076064,low,677,0
demo-010799,322,PAYMENT,265.42,0.004715054278166024,1.2514697065108262,low,678,0
demo-010408,310,PAYMENT,376.0,0.003318863971368076,1.2478928532343965,low,679,0
demo-010279,306,CASH_IN,231.97,0.005370994421379069,1.2459095759273027,low,680,0
demo-010344,308,PAYMENT,258.49,0.004807528853217573,1.2426981332682105,low,681,0
demo-010717,319,CASH_OUT,172.32,0.007129626022093593,1.228577156127168,low,682,0
demo-010525,314,PAYMENT,35.63,0.0343504394975219,1.2239061592967055,low,683,0
demo-010395,309,CASH_OUT,102.23,0.011913218468638387,1.2178883240489022,low,684,0
demo-011029,330,PAYMENT,130.42,0.009319396134401838,1.2154356438486875,low,685,0
demo-010560,315,PAYMENT,157.12,0.007712806303357672,1.2118361263835575,low,686,0
demo-010639,317,DEBIT,133.94,0.009016753333999691,1.2077039415559185,low,687,0
demo-010343,308,CASH_IN,303.38,0.003940886971167347,1.1955862893127498,low,688,0
demo-010557,315,PAYMENT,175.7,0.006784352821159162,1.1920107906776647,low,689,0
demo-010882,326,PAYMENT,165.71,0.007186869705350364,1.190936178873609,low,690,0
demo-011421,342,PAYMENT,350.85,0.0033764152086845135,1.1846152759669617,low,691,0
demo-011903,357,CASH_OUT,67.42,0.01751521700687302,1.180875930603379,low,692,0
demo-011463,343,CASH_OUT,308.05,0.0038067910559189864,1.1726819847758438,low,693,0
demo-011512,345,PAYMENT,243.35,0.0047724141231725034,1.1613669768740287,low,694,0
demo-011427,342,CASH_IN,292.72,0.003937939760221749,1.1527137266121104,low,695,0
demo-011302,337,PAYMENT,102.79,0.011132053814132322,1.1442638115546615,low,696,0
demo-010345,308,CASH_IN,141.12,0.007980818758028436,1.126253143132973,low,697,0
demo-011278,337,CASH_OUT,234.67,0.004799287622759786,1.1262488264330388,low,698,0
demo-011825,355,TRANSFER,133.24,0.008433903377038112,1.123733285956558,low,699,0
demo-010867,325,PAYMENT,209.26,0.005362713308283055,1.122201386891312,low,700,0
demo-011247,336,CASH_OUT,81.95,0.013654296249216274,1.1189695776232738,low,701,0
demo-011394,341,PAYMENT,129.37,0.00863024333594422,1.1164945803711037,low,702,0
demo-010827,323,CASH_IN,426.57,0.002612140302607114,1.1142606888831166,low,703,0
demo-011669,350,PAYMENT,24.27,0.04584795874234351,1.112729958676677,low,704,0
demo-011008,330,PAYMENT,417.26,0.002665389951105616,1.1121606109983293,low,705,0
demo-010931,327,CASH_IN,217.8,0.0050983569838381265,1.110422151079944,low,706,0
demo-010353,308,TRANSFER,78.97,0.014052259999717626,1.1097069721777009,low,707,0
demo-010252,306,PAYMENT,285.19,0.0038788285256947334,1.106203107242881,low,708,0
demo-011243,336,PAYMENT,87.7,0.012511350591261294,1.0972454468536155,low,709,0
demo-011148,333,CASH_OUT,100.29,0.010937462715252744,1.0969181357126978,low,710,0
demo-010916,327,CASH_OUT,249.59,0.0043657338017179075,1.0896434995707724,low,711,0
demo-011268,337,PAYMENT,126.56,0.00859065660067439,1.0872334993813508,low,712,0
demo-010816,323,TRANSFER,220.61,0.004908208313984154,1.0827998361480442,low,713,0
demo-010694,319,TRANSFER,144.66,0.007475591058360082,1.0814190025023693,low,714,0
demo-011046,331,CASH_IN,441.96,0.0024427132873563926,1.0795815644800313,low,715,0
demo-011886,357,PAYMENT,468.37,0.002302329095969313,1.078341878679147,low,716,0
demo-011522,345,PAYMENT,160.6,0.0066765798602760095,1.072258725560327,low,717,0
demo-010459,311,CASH_OUT,151.55,0.007024443238323459,1.0645543727679203,low,718,0
demo-011589,347,CASH_OUT,74.22,0.014295868931923273,1.0610393921273453,low,719,0
demo-011458,343,PAYMENT,286.59,0.003690757731034773,1.0577342581372555,low,720,0
demo-011946,358,CASH_OUT,85.41,0.012311881754492339,1.0515578206511906,low,721,0
demo-010693,319,CASH_OUT,408.87,0.0025670326504974796,1.0495826398089045,low,722,0
demo-011869,356,PAYMENT,403.41,0.0025857326122486605,1.0431103931072323,low,723,0
demo-011245,336,CASH_OUT,76.33,0.01358807137752268,1.037177488246306,low,724,0
demo-011957,358,TRANSFER,144.85,0.007144608175157118,1.0348964941715084,low,725,0
demo-010491,312,CASH_IN,139.43,0.007405266779319712,1.0325163470405474,low,726,0
demo-011665,350,CASH_OUT,88.06,0.011719231771465322,1.0319955497952362,low,727,0
demo-010621,316,PAYMENT,75.55,0.013647754559944823,1.0310878570038313,low,728,0
demo-010851,324,PAYMENT,182.75,0.005635465923653069,1.0298813975475984,low,729,0
demo-011230,336,CASH_OUT,70.8,0.014538475244019746,1.0293240472765979,low,730,0
demo-010501,313,CASH_OUT,37.85,0.02714956211958354,1.027610926226237,low,731,0
demo-010508,313,PAYMENT,70.05,0.014600408651386286,1.0227586260296093,low,732,0
demo-011372,340,PAYMENT,221.73,0.004606886208705274,1.0214848790562203,low,733,0
demo-010277,306,TRANSFER,60.27,0.01691906698627283,1.0197121672626637,low,734,0
demo-010542,314,CASH_OUT,71.4,0.014253859674238771,1.0177255807406485,low,735,0
demo-011570,346,PAYMENT,144.81,0.006948865991056695,1.00626528416492,low,736,0
demo-011765,353,CASH_OUT,54.15,0.018453638713360445,0.9992645363284681,low,737,1
demo-011620,348,CASH_IN,183.91,0.005405956352246614,0.9942094327416747,low,738,0
demo-010554,315,PAYMENT,57.32,0.017282785465930373,0.990649262907129,low,739,0
demo-010719,319,DEBIT,124.16,0.00797752512792568,0.9904895198832524,low,740,0
demo-011470,344,TRANSFER,73.03,0.013514330785889886,0.9869515772935383,low,741,0
demo-011393,341,CASH_IN,397.23,0.0024739485848324196,0.9827265963529821,low,742,0
demo-011448,343,PAYMENT,248.92,0.003942957084083028,0.9814808773699474,low,743,0
demo-011641,349,TRANSFER,43.64,0.022435576789165156,0.9790885710791674,low,744,1
demo-010724,320,PAYMENT,596.98,0.0016395965508795702,0.9788063489440858,low,745,0
demo-011650,349,CASH_IN,183.76,0.005323249578928991,0.9782003426239914,low,746,0
demo-011051,331,CASH_OUT,101.61,0.009621761835758302,0.9776672201314011,low,747,0
demo-011250,336,PAYMENT,72.49,0.013428799495285875,0.973453675413273,low,748,0
demo-010335,308,CASH_OUT,100.04,0.00966879848713583,0.9672666006530685,low,749,0
demo-011417,342,PAYMENT,290.52,0.0033239854131201724,0.9656842422196724,low,750,0
